relation,display_relation,x_id,x_name,x_type,y_id,y_name,y_type
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,51166,AADAT,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,51179,HAO2,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,51191,HERC5,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,51201,ZDHHC2,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,51203,NUSAP1,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,51266,CLEC1B,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,51302,CYP39A1,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,51316,PLAC8,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,51360,MBTPS2,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,51438,MAGEC2,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,51441,YTHDF2,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,51512,GTSE1,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,51514,DTL,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,54443,ANLN,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,54968,TMEM70,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,55143,CDCA8,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,55165,CEP55,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,55215,FANCI,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,55227,LRRC1,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,55247,NEIL3,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,55355,HJURP,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,55379,LRRC59,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,55388,MCM10,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,55576,STAB2,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,55635,DEPDC1,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,55723,ASF1B,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,55789,DEPDC1B,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,55840,EAF2,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,55872,PBK,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,56892,TCIM,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,56992,KIF15,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,57016,AKR1B10,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,57125,PLXDC1,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,57393,CLTRN,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,57405,SPC25,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,57492,ARID1B,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,57509,MTUS1,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,57512,GPR158,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,57733,GBA3,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,57817,HAMP,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,58508,KMT2C,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,64151,NCAPG,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,64399,HHIP,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,64478,CSMD1,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,64651,CSRNP1,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,65010,SLC26A6,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,79019,CENPM,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,79574,EPS8L3,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,79682,CENPU,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,79733,E2F8,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,79742,DIPK2B,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,79831,KDM8,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,79968,WDR76,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,80028,FBXL18,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,80168,MOGAT2,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,80178,TEDC2,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,80381,CD276,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,81610,FAM83D,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,81620,CDT1,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,81930,KIF18A,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,83394,PITPNM3,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,83461,CDCA3,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,83483,PLVAP,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,83540,NUF2,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,83597,RTP3,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,83854,ANGPTL6,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,83875,BCO2,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,83876,MRO,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,83932,SPRTN,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,83940,TATDN1,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,84107,ZIC4,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,84735,CNDP1,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,84870,RSPO3,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,84873,ADGRG7,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,84879,MFSD2A,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,84904,ARHGEF39,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,85416,ZIC5,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,85445,CNTNAP4,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,85480,TSLP,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,87178,PNPT1,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,89885,FATE1,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,90381,TICRR,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,91937,TIMD4,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,113130,CDCA5,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,114804,RNF157,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,114990,VASN,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,117145,THEM4,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,122953,JDP2,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,128239,IQGAP3,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,131669,UROC1,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,138009,DCAF4L2,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,139420,PPP4R3C,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,143941,TTC36,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,146909,KIF18B,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,147372,CCBE1,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,150468,CKAP2L,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,157313,CDCA2,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,168667,BMPER,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,169611,OLFML2A,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,170392,OIT3,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,170712,COX7B2,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,196528,ARID2,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,197358,NLRC3,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,220134,SKA1,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,221150,SKA3,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,259266,ASPM,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,283600,SLC25A47,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,284403,WDR62,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,338005,LINC00221,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,339390,CLEC4G,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,374393,FAM111B,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,374569,ASPG,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,387103,CENPW,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,387775,SLC22A10,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,389558,FAM180A,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,400258,C14orf180,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,406906,MIR122,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,574473,MIR520B,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,653067,XAGE1B,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,653820,FAM72B,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,664612,MIR539,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,693200,MIR615,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,723961,INS-IGF2,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,100124700,HOTAIR,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,100126334,MIR885,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,100507436,MICA,gene/protein
disease_protein,associated with,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease,105416157,NKILA,gene/protein
disease_protein,associated with,6589,occupational dermatitis,disease,9,NAT1,gene/protein
disease_protein,associated with,5480,contact dermatitis,disease,9,NAT1,gene/protein
disease_protein,associated with,6589,occupational dermatitis,disease,10,NAT2,gene/protein
disease_protein,associated with,5480,contact dermatitis,disease,10,NAT2,gene/protein
disease_protein,associated with,6589,occupational dermatitis,disease,217,ALDH2,gene/protein
disease_protein,associated with,5480,contact dermatitis,disease,217,ALDH2,gene/protein
disease_protein,associated with,6589,occupational dermatitis,disease,624,BDKRB2,gene/protein
disease_protein,associated with,5480,contact dermatitis,disease,624,BDKRB2,gene/protein
disease_protein,associated with,6589,occupational dermatitis,disease,3108,HLA-DMA,gene/protein
disease_protein,associated with,5480,contact dermatitis,disease,3108,HLA-DMA,gene/protein
disease_protein,associated with,6589,occupational dermatitis,disease,3586,IL10,gene/protein
disease_protein,associated with,5480,contact dermatitis,disease,3586,IL10,gene/protein
disease_protein,associated with,6589,occupational dermatitis,disease,3827,KNG1,gene/protein
disease_protein,associated with,5480,contact dermatitis,disease,3827,KNG1,gene/protein
disease_protein,associated with,6589,occupational dermatitis,disease,50943,FOXP3,gene/protein
disease_protein,associated with,5480,contact dermatitis,disease,50943,FOXP3,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,10,NAT2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,21,ABCA3,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,24,ABCA4,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,25,ABL1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,34,ACADM,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,43,ACHE,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,50,ACO2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,59,ACTA2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,90,ACVR1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,95,ACY1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,102,ADAM10,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,103,ADAR,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,142,PARP1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,148,ADRA1A,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,174,AFP,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,182,JAG1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,196,AHR,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,207,AKT1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,208,AKT2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,226,ALDOA,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,238,ALK,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,267,AMFR,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,286,ANK1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,287,ANK2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,318,NUDT2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,325,APCS,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,329,BIRC2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,332,BIRC5,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,343,AQP8,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,346,APOC4,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,353,APRT,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,357,SHROOM2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,367,AR,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,369,ARAF,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,374,AREG,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,375,ARF1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,396,ARHGDIA,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,435,ASL,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,472,ATM,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,489,ATP2A3,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,533,ATP6V0B,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,540,ATP7B,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,554,AVPR2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,573,BAG1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,580,BARD1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,581,BAX,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,590,BCHE,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,595,CCND1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,596,BCL2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,597,BCL2A1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,633,BGN,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,643,CXCR5,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,649,BMP1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,650,BMP2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,652,BMP4,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,659,BMPR2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,672,BRCA1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,673,BRAF,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,675,BRCA2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,695,BTK,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,708,C1QBP,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,713,C1QB,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,741,ZNHIT2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,840,CASP7,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,841,CASP8,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,847,CAT,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,857,CAV1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,865,CBFB,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,898,CCNE1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,902,CCNH,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,914,CD2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,958,CD40,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,972,CD74,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,978,CDA,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,987,LRBA,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,996,CDC27,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,999,CDH1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1000,CDH2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1003,CDH5,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1008,CDH10,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1027,CDKN1B,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1029,CDKN2A,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1031,CDKN2C,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1040,CDS1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1063,CENPF,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1072,CFL1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1073,CFL2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1111,CHEK1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1144,CHRND,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1180,CLCN1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1192,CLIC1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1260,CNGA2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1269,CNR2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1294,COL7A1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1301,COL11A1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1310,COL19A1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1312,COMT,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1364,CLDN4,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1374,CPT1A,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1386,ATF2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1394,CRHR1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1406,CRX,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1409,CRYAA,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1435,CSF1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1436,CSF1R,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1437,CSF2,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1440,CSF3,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1453,CSNK1D,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1472,CST4,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1474,CST6,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1499,CTNNB1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1523,CUX1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1543,CYP1A1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1545,CYP1B1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1565,CYP2D6,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1576,CYP3A4,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1586,CYP17A1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1588,CYP19A1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1591,CYP24A1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1608,DGKG,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1627,DBN1,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1649,DDIT3,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1654,DDX3X,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1662,DDX10,gene/protein
disease_protein,associated with,16266,squamous cell carcinoma of the corpus uteri,disease,1674,DES,gene/protein
