id,name,type,source
2000676,positive regulation of type B pancreatic cell apoptotic process,biological_process,GO
45903,positive regulation of translational fidelity,biological_process,GO
3267,AGFG1,gene/protein,NCBI
7884,SLBP,gene/protein,NCBI
23225,NUP210,gene/protein,NCBI
55998,NXF5,gene/protein,NCBI
81608,FIP1L1,gene/protein,NCBI
100101267,POM121C,gene/protein,NCBI
54830,NUP62CL,gene/protein,NCBI
94026,POM121L2,gene/protein,NCBI
285877,POM121L12,gene/protein,NCBI
100288540,POM121B,gene/protein,NCBI
60964,regulation of gene silencing by miRNA,biological_process,GO
184,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",biological_process,GO
1732,formation of cytoplasmic translation initiation complex,biological_process,GO
45901,positive regulation of translational elongation,biological_process,GO
45905,positive regulation of translational termination,biological_process,GO
1902255,positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator,biological_process,GO
1903238,positive regulation of leukocyte tethering or rolling,biological_process,GO
2000036,regulation of stem cell population maintenance,biological_process,GO
99547,"regulation of translation at synapse, modulating synaptic transmission",biological_process,GO
21895,cerebral cortex neuron differentiation,biological_process,GO
1866,NK T cell proliferation,biological_process,GO
70932,histone H3 deacetylation,biological_process,GO
46827,positive regulation of protein export from nucleus,biological_process,GO
6930,"substrate-dependent cell migration, cell extension",biological_process,GO
72197,ureter morphogenesis,biological_process,GO
1901300,positive regulation of hydrogen peroxide-mediated programmed cell death,biological_process,GO
57493,HEG1,gene/protein,NCBI
44003,modulation by symbiont of host process,biological_process,GO
35308,negative regulation of protein dephosphorylation,biological_process,GO
1901642,nucleoside transmembrane transport,biological_process,GO
15862,uridine transport,biological_process,GO
98810,neurotransmitter reuptake,biological_process,GO
15860,visceral abdominal lymph node,anatomy,UBERON
32238,adenosine transport,biological_process,GO
15858,nucleoside transport,biological_process,GO
35855,megakaryocyte development,biological_process,GO
10821,regulation of mitochondrion organization,biological_process,GO
6110,regulation of glycolytic process,biological_process,GO
2000434,regulation of protein neddylation,biological_process,GO
43249,erythrocyte maturation,biological_process,GO
90315,negative regulation of protein targeting to membrane,biological_process,GO
50732,negative regulation of peptidyl-tyrosine phosphorylation,biological_process,GO
44829,positive regulation by host of viral genome replication,biological_process,GO
1901585,regulation of acid-sensing ion channel activity,biological_process,GO
72178,nephric duct morphogenesis,biological_process,GO
51964,negative regulation of synapse assembly,biological_process,GO
71372,cellular response to follicle-stimulating hormone stimulus,biological_process,GO
1904783,positive regulation of NMDA glutamate receptor activity,biological_process,GO
31629,synaptic vesicle fusion to presynaptic active zone membrane,biological_process,GO
44257,cellular protein catabolic process,biological_process,GO
2001258,negative regulation of cation channel activity,biological_process,GO
70358,actin polymerization-dependent cell motility,biological_process,GO
1900029,positive regulation of ruffle assembly,biological_process,GO
6312,mitotic recombination,biological_process,GO
1901687,glutathione derivative biosynthetic process,biological_process,GO
60065,uterus development,biological_process,GO
1900078,positive regulation of cellular response to insulin stimulus,biological_process,GO
2184,FAH,gene/protein,NCBI
30578,PML body organization,biological_process,GO
90009,primitive streak formation,biological_process,GO
97152,mesenchymal cell apoptotic process,biological_process,GO
6024,glycosaminoglycan biosynthetic process,biological_process,GO
48733,sebaceous gland development,biological_process,GO
72498,embryonic skeletal joint development,biological_process,GO
62094,stomach development,biological_process,GO
14033,neural crest cell differentiation,biological_process,GO
97241,hematopoietic stem cell migration to bone marrow,biological_process,GO
72513,positive regulation of secondary heart field cardioblast proliferation,biological_process,GO
48752,semicircular canal morphogenesis,biological_process,GO
7501,mesodermal cell fate specification,biological_process,GO
71600,otic vesicle morphogenesis,biological_process,GO
42473,outer ear morphogenesis,biological_process,GO
14706,striated muscle tissue development,biological_process,GO
84332,DYDC2,gene/protein,NCBI
1902808,positive regulation of cell cycle G1/S phase transition,biological_process,GO
51838,cytolysis by host of symbiont cells,biological_process,GO
34140,negative regulation of toll-like receptor 3 signaling pathway,biological_process,GO
61028,establishment of endothelial barrier,biological_process,GO
42119,neutrophil activation,biological_process,GO
52651,monoacylglycerol catabolic process,biological_process,GO
98856,intestinal lipid absorption,biological_process,GO
51047,positive regulation of secretion,biological_process,GO
38110,interleukin-2-mediated signaling pathway,biological_process,GO
1902362,melanocyte apoptotic process,biological_process,GO
97325,melanocyte proliferation,biological_process,GO
1903054,negative regulation of extracellular matrix organization,biological_process,GO
90557,establishment of endothelial intestinal barrier,biological_process,GO
35582,sequestering of BMP in extracellular matrix,biological_process,GO
48050,post-embryonic eye morphogenesis,biological_process,GO
35583,sequestering of TGFbeta in extracellular matrix,biological_process,GO
2001205,negative regulation of osteoclast development,biological_process,GO
6002,fructose 6-phosphate metabolic process,biological_process,GO
51770,positive regulation of nitric-oxide synthase biosynthetic process,biological_process,GO
50869,negative regulation of B cell activation,biological_process,GO
29071,C1GALT1C1,gene/protein,NCBI
51146,A4GNT,gene/protein,NCBI
56983,POGLUT1,gene/protein,NCBI
84892,POMGNT2,gene/protein,NCBI
285203,EOGT,gene/protein,NCBI
1867,"complement activation, lectin pathway",biological_process,GO
17085,response to insecticide,biological_process,GO
90277,positive regulation of peptide hormone secretion,biological_process,GO
2000347,positive regulation of hepatocyte proliferation,biological_process,GO
1903672,positive regulation of sprouting angiogenesis,biological_process,GO
32958,inositol phosphate biosynthetic process,biological_process,GO
2001028,positive regulation of endothelial cell chemotaxis,biological_process,GO
90049,regulation of cell migration involved in sprouting angiogenesis,biological_process,GO
48853,forebrain morphogenesis,biological_process,GO
48702,embryonic neurocranium morphogenesis,biological_process,GO
48557,embryonic digestive tract morphogenesis,biological_process,GO
60513,prostatic bud formation,biological_process,GO
32925,regulation of activin receptor signaling pathway,biological_process,GO
60054,positive regulation of epithelial cell proliferation involved in wound healing,biological_process,GO
46877,regulation of saliva secretion,biological_process,GO
1905150,regulation of voltage-gated sodium channel activity,biological_process,GO
46785,microtubule polymerization,biological_process,GO
60463,lung lobe morphogenesis,biological_process,GO
48730,epidermis morphogenesis,biological_process,GO
48333,mesodermal cell differentiation,biological_process,GO
6108,malate metabolic process,biological_process,GO
6106,fumarate metabolic process,biological_process,GO
7183,SMAD protein complex assembly,biological_process,GO
61030,epithelial cell differentiation involved in mammary gland alveolus development,biological_process,GO
30323,respiratory tube development,biological_process,GO
48806,genitalia development,biological_process,GO
1902914,regulation of protein polyubiquitination,biological_process,GO
42249,establishment of planar polarity of embryonic epithelium,biological_process,GO
60038,cardiac muscle cell proliferation,biological_process,GO
72267,metanephric capsule specification,biological_process,GO
72210,metanephric nephron development,biological_process,GO
72213,metanephric capsule development,biological_process,GO
72076,nephrogenic mesenchyme development,biological_process,GO
2001111,positive regulation of lens epithelial cell proliferation,biological_process,GO
61303,cornea development in camera-type eye,biological_process,GO
61072,iris morphogenesis,biological_process,GO
1902747,negative regulation of lens fiber cell differentiation,biological_process,GO
60429,epithelium development,biological_process,GO
48703,embryonic viscerocranium morphogenesis,biological_process,GO
32873,negative regulation of stress-activated MAPK cascade,biological_process,GO
1678,cellular glucose homeostasis,biological_process,GO
84275,SLC25A33,gene/protein,NCBI
32233,positive regulation of actin filament bundle assembly,biological_process,GO
97368,establishment of Sertoli cell barrier,biological_process,GO
3334,serosa of rectum,anatomy,UBERON
7215,glutamate receptor signaling pathway,biological_process,GO
2001022,positive regulation of response to DNA damage stimulus,biological_process,GO
1901166,neural crest cell migration involved in autonomic nervous system development,biological_process,GO
61903,positive regulation of 1-phosphatidylinositol-3-kinase activity,biological_process,GO
19230,proprioception,biological_process,GO
90335,regulation of brown fat cell differentiation,biological_process,GO
1904206,positive regulation of skeletal muscle hypertrophy,biological_process,GO
1990253,cellular response to leucine starvation,biological_process,GO
1904000,positive regulation of eating behavior,biological_process,GO
1904193,negative regulation of cholangiocyte apoptotic process,biological_process,GO
1904690,positive regulation of cytoplasmic translational initiation,biological_process,GO
1904197,positive regulation of granulosa cell proliferation,biological_process,GO
1904213,negative regulation of iodide transmembrane transport,biological_process,GO
1903691,"positive regulation of wound healing, spreading of epidermal cells",biological_process,GO
43610,regulation of carbohydrate utilization,biological_process,GO
38202,TORC1 signaling,biological_process,GO
71233,cellular response to leucine,biological_process,GO
1904056,positive regulation of cholangiocyte proliferation,biological_process,GO
32095,regulation of response to food,biological_process,GO
50882,voluntary musculoskeletal movement,biological_process,GO
14736,negative regulation of muscle atrophy,biological_process,GO
61053,somite development,biological_process,GO
30178,negative regulation of Wnt signaling pathway,biological_process,GO
6701,progesterone biosynthetic process,biological_process,GO
36065,fucosylation,biological_process,GO
1904906,positive regulation of endothelial cell-matrix adhesion via fibronectin,biological_process,GO
2595,GANC,gene/protein,NCBI
2001056,positive regulation of cysteine-type endopeptidase activity,biological_process,GO
6266,DNA ligation,biological_process,GO
38089,positive regulation of cell migration by vascular endothelial growth factor signaling pathway,biological_process,GO
7214,gamma-aminobutyric acid signaling pathway,biological_process,GO
99505,regulation of presynaptic membrane potential,biological_process,GO
16191,synaptic vesicle uncoating,biological_process,GO
46835,carbohydrate phosphorylation,biological_process,GO
10071,MUC12,gene/protein,NCBI
56667,MUC13,gene/protein,NCBI
57876,MUC3B,gene/protein,NCBI
118430,MUCL1,gene/protein,NCBI
143662,MUC15,gene/protein,NCBI
152002,XXYLT1,gene/protein,NCBI
200958,MUC20,gene/protein,NCBI
283463,MUC19,gene/protein,NCBI
283464,GXYLT1,gene/protein,NCBI
394263,MUC21,gene/protein,NCBI
727897,MUC5B,gene/protein,NCBI
727936,GXYLT2,gene/protein,NCBI
1901388,regulation of transforming growth factor beta activation,biological_process,GO
62009,secondary palate development,biological_process,GO
15966,diadenosine tetraphosphate biosynthetic process,biological_process,GO
35754,B cell chemotaxis,biological_process,GO
32008,positive regulation of TOR signaling,biological_process,GO
2000678,negative regulation of transcription regulatory region DNA binding,biological_process,GO
30221,basophil differentiation,biological_process,GO
97154,GABAergic neuron differentiation,biological_process,GO
2000178,negative regulation of neural precursor cell proliferation,biological_process,GO
32754,positive regulation of interleukin-5 production,biological_process,GO
36302,atrioventricular canal development,biological_process,GO
23021,termination of signal transduction,biological_process,GO
10737,protein kinase A signaling,biological_process,GO
70873,regulation of glycogen metabolic process,biological_process,GO
16578,histone deubiquitination,biological_process,GO
48729,tissue morphogenesis,biological_process,GO
60352,cell adhesion molecule production,biological_process,GO
9249,protein lipoylation,biological_process,GO
22602,ovulation cycle process,biological_process,GO
32482,Rab protein signal transduction,biological_process,GO
21516,dorsal spinal cord development,biological_process,GO
51580,regulation of neurotransmitter uptake,biological_process,GO
70779,D-aspartate import across plasma membrane,biological_process,GO
70105,positive regulation of interleukin-6-mediated signaling pathway,biological_process,GO
2000110,negative regulation of macrophage apoptotic process,biological_process,GO
32100,positive regulation of appetite,biological_process,GO
6947,TCN1,gene/protein,NCBI
42304,regulation of fatty acid biosynthetic process,biological_process,GO
2544,chronic inflammatory response,biological_process,GO
2000648,dorsal fin musculature,anatomy,UBERON
1905867,epididymis development,biological_process,GO
71374,cellular response to parathyroid hormone stimulus,biological_process,GO
60044,negative regulation of cardiac muscle cell proliferation,biological_process,GO
1990349,gap junction-mediated intercellular transport,biological_process,GO
86021,SA node cell to atrial cardiac muscle cell communication by electrical coupling,biological_process,GO
86053,AV node cell to bundle of His cell communication by electrical coupling,biological_process,GO
98905,regulation of bundle of His cell action potential,biological_process,GO
1990029,vasomotion,biological_process,GO
86044,atrial cardiac muscle cell to AV node cell communication by electrical coupling,biological_process,GO
60371,regulation of atrial cardiac muscle cell membrane depolarization,biological_process,GO
86054,bundle of His cell to Purkinje myocyte communication by electrical coupling,biological_process,GO
98906,regulation of Purkinje myocyte action potential,biological_process,GO
86055,Purkinje myocyte to ventricular cardiac muscle cell communication by electrical coupling,biological_process,GO
21938,smoothened signaling pathway involved in regulation of cerebellar granule cell precursor cell proliferation,biological_process,GO
60032,notochord regression,biological_process,GO
21696,cerebellar cortex morphogenesis,biological_process,GO
2000345,regulation of hepatocyte proliferation,biological_process,GO
60831,smoothened signaling pathway involved in dorsal/ventral neural tube patterning,biological_process,GO
35295,tube development,biological_process,GO
21775,smoothened signaling pathway involved in ventral spinal cord interneuron specification,biological_process,GO
21776,smoothened signaling pathway involved in spinal cord motor neuron cell fate specification,biological_process,GO
21513,spinal cord dorsal/ventral patterning,biological_process,GO
21508,floor plate formation,biological_process,GO
1901620,regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning,biological_process,GO
46639,negative regulation of alpha-beta T cell differentiation,biological_process,GO
60012,"synaptic transmission, glycinergic",biological_process,GO
2000344,positive regulation of acrosome reaction,biological_process,GO
6537,glutamate biosynthetic process,biological_process,GO
90461,glutamate homeostasis,biological_process,GO
18345,protein palmitoylation,biological_process,GO
42351,'de novo' GDP-L-fucose biosynthetic process,biological_process,GO
19673,GDP-mannose metabolic process,biological_process,GO
71846,actin filament debranching,biological_process,GO
43949,regulation of cAMP-mediated signaling,biological_process,GO
35864,response to potassium ion,biological_process,GO
19550,glutamate catabolic process to aspartate,biological_process,GO
19551,glutamate catabolic process to 2-oxoglutarate,biological_process,GO
97052,L-kynurenine metabolic process,biological_process,GO
19470,4-hydroxyproline catabolic process,biological_process,GO
6501,C-terminal protein lipidation,biological_process,GO
35701,hematopoietic stem cell migration,biological_process,GO
71401,cellular response to triglyceride,biological_process,GO
51612,negative regulation of serotonin uptake,biological_process,GO
2385,muscle tissue,anatomy,UBERON
90276,regulation of peptide hormone secretion,biological_process,GO
43408,regulation of MAPK cascade,biological_process,GO
46325,negative regulation of glucose import,biological_process,GO
60266,negative regulation of respiratory burst involved in inflammatory response,biological_process,GO
120169,detection of cold stimulus involved in thermoception,biological_process,GO
14048,regulation of glutamate secretion,biological_process,GO
1901984,negative regulation of protein acetylation,biological_process,GO
18916,nitrobenzene metabolic process,biological_process,GO
70458,cellular detoxification of nitrogen compound,biological_process,GO
35732,nitric oxide storage,biological_process,GO
71460,cellular response to cell-matrix adhesion,biological_process,GO
70664,negative regulation of leukocyte proliferation,biological_process,GO
43508,negative regulation of JUN kinase activity,biological_process,GO
10510,regulation of acetyl-CoA biosynthetic process from pyruvate,biological_process,GO
387332,TBPL2,gene/protein,NCBI
42273,ribosomal large subunit biogenesis,biological_process,GO
38060,nitric oxide-cGMP-mediated signaling pathway,biological_process,GO
46711,GDP biosynthetic process,biological_process,GO
34436,glycoprotein transport,biological_process,GO
46060,dATP metabolic process,biological_process,GO
51354,negative regulation of oxidoreductase activity,biological_process,GO
16584,nucleosome positioning,biological_process,GO
80182,histone H3-K4 trimethylation,biological_process,GO
32200,telomere organization,biological_process,GO
19243,methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione,biological_process,GO
144193,AMDHD1,gene/protein,NCBI
45226,extracellular polysaccharide biosynthetic process,biological_process,GO
30213,hyaluronan biosynthetic process,biological_process,GO
15671,oxygen transport,biological_process,GO
43984,histone H4-K16 acetylation,biological_process,GO
32732,positive regulation of interleukin-1 production,biological_process,GO
43922,negative regulation by host of viral transcription,biological_process,GO
70933,histone H4 deacetylation,biological_process,GO
61029,eyelid development in camera-type eye,biological_process,GO
35509,negative regulation of myosin-light-chain-phosphatase activity,biological_process,GO
43615,astrocyte cell migration,biological_process,GO
2725,negative regulation of T cell cytokine production,biological_process,GO
38127,ERBB signaling pathway,biological_process,GO
70886,positive regulation of calcineurin-NFAT signaling cascade,biological_process,GO
60956,endocardial cell differentiation,biological_process,GO
70663,regulation of leukocyte proliferation,biological_process,GO
1903377,negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway,biological_process,GO
61419,positive regulation of transcription from RNA polymerase II promoter in response to hypoxia,biological_process,GO
32909,regulation of transforming growth factor beta2 production,biological_process,GO
2001054,negative regulation of mesenchymal cell apoptotic process,biological_process,GO
51541,elastin metabolic process,biological_process,GO
99637,neurotransmitter receptor transport,biological_process,GO
2000588,positive regulation of platelet-derived growth factor receptor-beta signaling pathway,biological_process,GO
60340,positive regulation of type I interferon-mediated signaling pathway,biological_process,GO
10994,ILVBL,gene/protein,NCBI
21520,spinal cord motor neuron cell fate specification,biological_process,GO
3125,HLA-DRB3,gene/protein,NCBI
32819,positive regulation of natural killer cell proliferation,biological_process,GO
2000819,regulation of nucleotide-excision repair,biological_process,GO
64218,SEMA4A,gene/protein,NCBI
2000543,positive regulation of gastrulation,biological_process,GO
35344,hypoxanthine transport,biological_process,GO
35364,thymine transport,biological_process,GO
15854,guanine transport,biological_process,GO
1905663,positive regulation of telomerase RNA reverse transcriptase activity,biological_process,GO
1990428,miRNA transport,biological_process,GO
1904586,cellular response to putrescine,biological_process,GO
6039,RNASE6,gene/protein,NCBI
84153,RNASEH2C,gene/protein,NCBI
1901355,response to rapamycin,biological_process,GO
97167,circadian regulation of translation,biological_process,GO
1904355,positive regulation of telomere capping,biological_process,GO
32204,regulation of telomere maintenance,biological_process,GO
1904383,response to sodium phosphate,biological_process,GO
1990828,hepatocyte dedifferentiation,biological_process,GO
1902165,regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,biological_process,GO
48024,"regulation of mRNA splicing, via spliceosome",biological_process,GO
1902275,regulation of chromatin organization,biological_process,GO
50774,negative regulation of dendrite morphogenesis,biological_process,GO
50795,regulation of behavior,biological_process,GO
21599,abducens nerve formation,biological_process,GO
60876,semicircular canal formation,biological_process,GO
21615,glossopharyngeal nerve morphogenesis,biological_process,GO
60764,cell-cell signaling involved in mammary gland development,biological_process,GO
60638,mesenchymal-epithelial cell signaling,biological_process,GO
60435,bronchiole development,biological_process,GO
60480,lung goblet cell differentiation,biological_process,GO
60535,trachea cartilage morphogenesis,biological_process,GO
45617,negative regulation of keratinocyte differentiation,biological_process,GO
42118,endothelial cell activation,biological_process,GO
1904010,response to Aroclor 1254,biological_process,GO
1904009,cellular response to monosodium glutamate,biological_process,GO
1901986,response to ketamine,biological_process,GO
31283,negative regulation of guanylate cyclase activity,biological_process,GO
2001055,positive regulation of mesenchymal cell apoptotic process,biological_process,GO
60847,endothelial cell fate specification,biological_process,GO
21570,rhombomere 4 development,biological_process,GO
21754,facial nucleus development,biological_process,GO
21571,rhombomere 5 development,biological_process,GO
48539,bone marrow development,biological_process,GO
2000738,positive regulation of stem cell differentiation,biological_process,GO
8595,"anterior/posterior axis specification, embryo",biological_process,GO
48245,eosinophil chemotaxis,biological_process,GO
54496,PRMT7,gene/protein,NCBI
60164,regulation of timing of neuron differentiation,biological_process,GO
72049,comma-shaped body morphogenesis,biological_process,GO
60122,inner ear receptor cell stereocilium organization,biological_process,GO
72050,S-shaped body morphogenesis,biological_process,GO
33169,histone H3-K9 demethylation,biological_process,GO
38033,positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway,biological_process,GO
60338,regulation of type I interferon-mediated signaling pathway,biological_process,GO
32098,regulation of appetite,biological_process,GO
51049,regulation of transport,biological_process,GO
22614,membrane to membrane docking,biological_process,GO
72683,T cell extravasation,biological_process,GO
32479,regulation of type I interferon production,biological_process,GO
45578,negative regulation of B cell differentiation,biological_process,GO
3425,IDUA,gene/protein,NCBI
1903543,positive regulation of exosomal secretion,biological_process,GO
43567,regulation of insulin-like growth factor receptor signaling pathway,biological_process,GO
2000304,positive regulation of ceramide biosynthetic process,biological_process,GO
50871,positive regulation of B cell activation,biological_process,GO
60267,positive regulation of respiratory burst,biological_process,GO
60220,camera-type eye photoreceptor cell fate commitment,biological_process,GO
16539,intein-mediated protein splicing,biological_process,GO
48074,negative regulation of eye pigmentation,biological_process,GO
30704,vitelline membrane formation,biological_process,GO
60323,head morphogenesis,biological_process,GO
1903140,regulation of establishment of endothelial barrier,biological_process,GO
1903347,negative regulation of bicellular tight junction assembly,biological_process,GO
1902680,positive regulation of RNA biosynthetic process,biological_process,GO
35505,positive regulation of myosin light chain kinase activity,biological_process,GO
2000556,positive regulation of T-helper 1 cell cytokine production,biological_process,GO
150078,positive regulation of neuroinflammatory response,biological_process,GO
70164,negative regulation of adiponectin secretion,biological_process,GO
2711,positive regulation of T cell mediated immunity,biological_process,GO
30730,sequestering of triglyceride,biological_process,GO
45917,positive regulation of complement activation,biological_process,GO
2000661,positive regulation of interleukin-1-mediated signaling pathway,biological_process,GO
99545,trans-synaptic signaling by trans-synaptic complex,biological_process,GO
38172,interleukin-33-mediated signaling pathway,biological_process,GO
2000660,negative regulation of interleukin-1-mediated signaling pathway,biological_process,GO
50672,negative regulation of lymphocyte proliferation,biological_process,GO
46013,regulation of T cell homeostatic proliferation,biological_process,GO
1900100,positive regulation of plasma cell differentiation,biological_process,GO
32740,positive regulation of interleukin-17 production,biological_process,GO
2000320,negative regulation of T-helper 17 cell differentiation,biological_process,GO
34105,positive regulation of tissue remodeling,biological_process,GO
35771,interleukin-4-mediated signaling pathway,biological_process,GO
38113,interleukin-9-mediated signaling pathway,biological_process,GO
10633,RASL10A,gene/protein,NCBI
48295,positive regulation of isotype switching to IgE isotypes,biological_process,GO
90091,positive regulation of extracellular matrix disassembly,biological_process,GO
1904894,positive regulation of receptor signaling pathway via STAT,biological_process,GO
38154,interleukin-11-mediated signaling pathway,biological_process,GO
72126,positive regulation of glomerular mesangial cell proliferation,biological_process,GO
38165,oncostatin-M-mediated signaling pathway,biological_process,GO
54440,SASH3,gene/protein,NCBI
31328,positive regulation of cellular biosynthetic process,biological_process,GO
33030,negative regulation of neutrophil apoptotic process,biological_process,GO
1904057,negative regulation of sensory perception of pain,biological_process,GO
19953,sexual reproduction,biological_process,GO
1904100,positive regulation of protein O-linked glycosylation,biological_process,GO
6020,inositol metabolic process,biological_process,GO
70234,positive regulation of T cell apoptotic process,biological_process,GO
46881,positive regulation of follicle-stimulating hormone secretion,biological_process,GO
46882,negative regulation of follicle-stimulating hormone secretion,biological_process,GO
42701,progesterone secretion,biological_process,GO
21773,striatal medium spiny neuron differentiation,biological_process,GO
46880,regulation of follicle-stimulating hormone secretion,biological_process,GO
60279,positive regulation of ovulation,biological_process,GO
46631,alpha-beta T cell activation,biological_process,GO
45818,negative regulation of glycogen catabolic process,biological_process,GO
45922,negative regulation of fatty acid metabolic process,biological_process,GO
50708,regulation of protein secretion,biological_process,GO
2000252,negative regulation of feeding behavior,biological_process,GO
46856,phosphatidylinositol dephosphorylation,biological_process,GO
45659,negative regulation of neutrophil differentiation,biological_process,GO
48639,positive regulation of developmental growth,biological_process,GO
35878,nail development,biological_process,GO
34124,regulation of MyD88-dependent toll-like receptor signaling pathway,biological_process,GO
39530,MDA-5 signaling pathway,biological_process,GO
19043,establishment of viral latency,biological_process,GO
60931,sinoatrial node cell development,biological_process,GO
33631,cell-cell adhesion mediated by integrin,biological_process,GO
2000536,negative regulation of entry of bacterium into host cell,biological_process,GO
35195,gene silencing by miRNA,biological_process,GO
32957,inositol trisphosphate metabolic process,biological_process,GO
42492,gamma-delta T cell differentiation,biological_process,GO
1990134,epithelial cell apoptotic process involved in palatal shelf morphogenesis,biological_process,GO
70670,response to interleukin-4,biological_process,GO
1903818,positive regulation of voltage-gated potassium channel activity,biological_process,GO
97623,potassium ion export across plasma membrane,biological_process,GO
98914,membrane repolarization during atrial cardiac muscle cell action potential,biological_process,GO
2000671,regulation of motor neuron apoptotic process,biological_process,GO
1990089,response to nerve growth factor,biological_process,GO
21759,globus pallidus development,biological_process,GO
98915,membrane repolarization during ventricular cardiac muscle cell action potential,biological_process,GO
86011,membrane repolarization during action potential,biological_process,GO
1902259,regulation of delayed rectifier potassium channel activity,biological_process,GO
86010,membrane depolarization during action potential,biological_process,GO
60453,regulation of gastric acid secretion,biological_process,GO
35934,corticosterone secretion,biological_process,GO
60117,auditory receptor cell development,biological_process,GO
15705,iodide transport,biological_process,GO
35735,intraciliary transport involved in cilium assembly,biological_process,GO
33686,positive regulation of luteinizing hormone secretion,biological_process,GO
46603,negative regulation of mitotic centrosome separation,biological_process,GO
75733,intracellular transport of virus,biological_process,GO
40001,establishment of mitotic spindle localization,biological_process,GO
1899,negative regulation of cytolysis by symbiont of host cells,biological_process,GO
51707,response to other organism,biological_process,GO
60706,cell differentiation involved in embryonic placenta development,biological_process,GO
45110,intermediate filament bundle assembly,biological_process,GO
42633,hair cycle,biological_process,GO
21812,neuronal-glial interaction involved in cerebral cortex radial glia guided migration,biological_process,GO
70831,basement membrane assembly,biological_process,GO
48677,axon extension involved in regeneration,biological_process,GO
72249,metanephric glomerular visceral epithelial cell development,biological_process,GO
72274,metanephric glomerular basement membrane development,biological_process,GO
89781,HPS4,gene/protein,NCBI
6171,renal sinus,anatomy,UBERON
11231,SEC63,gene/protein,NCBI
31110,regulation of microtubule polymerization or depolymerization,biological_process,GO
70495,negative regulation of thrombin-activated receptor signaling pathway,biological_process,GO
15891,siderophore transport,biological_process,GO
33157,regulation of intracellular protein transport,biological_process,GO
32814,regulation of natural killer cell activation,biological_process,GO
32310,prostaglandin secretion,biological_process,GO
1904651,positive regulation of fat cell apoptotic process,biological_process,GO
98868,bone growth,biological_process,GO
33210,leptin-mediated signaling pathway,biological_process,GO
46850,regulation of bone remodeling,biological_process,GO
60587,regulation of lipoprotein lipid oxidation,biological_process,GO
71298,cellular response to L-ascorbic acid,biological_process,GO
42269,regulation of natural killer cell mediated cytotoxicity,biological_process,GO
2000491,positive regulation of hepatic stellate cell activation,biological_process,GO
2000486,negative regulation of glutamine transport,biological_process,GO
60059,embryonic retina morphogenesis in camera-type eye,biological_process,GO
60067,cervix development,biological_process,GO
72284,metanephric S-shaped body morphogenesis,biological_process,GO
72278,metanephric comma-shaped body morphogenesis,biological_process,GO
72224,metanephric glomerulus development,biological_process,GO
72077,renal vesicle morphogenesis,biological_process,GO
21871,forebrain regionalization,biological_process,GO
61205,paramesonephric duct development,biological_process,GO
97379,dorsal spinal cord interneuron posterior axon guidance,biological_process,GO
35849,nephric duct elongation,biological_process,GO
2000768,positive regulation of nephron tubule epithelial cell differentiation,biological_process,GO
32525,somite rostral/caudal axis specification,biological_process,GO
21937,cerebellar Purkinje cell-granule cell precursor cell signaling involved in regulation of granule cell precursor cell proliferation,biological_process,GO
35847,uterine epithelium development,biological_process,GO
35852,horizontal cell localization,biological_process,GO
2000744,positive regulation of anterior head development,biological_process,GO
48793,pronephros development,biological_process,GO
72177,mesonephric duct development,biological_process,GO
72283,metanephric renal vesicle morphogenesis,biological_process,GO
1903461,Okazaki fragment processing involved in mitotic DNA replication,biological_process,GO
46485,ether lipid metabolic process,biological_process,GO
1900114,positive regulation of histone H3-K9 trimethylation,biological_process,GO
6903,vesicle targeting,biological_process,GO
70447,positive regulation of oligodendrocyte progenitor proliferation,biological_process,GO
110135,Norrin signaling pathway,biological_process,GO
1900229,negative regulation of single-species biofilm formation in or on host organism,biological_process,GO
2000308,negative regulation of tumor necrosis factor (ligand) superfamily member 11 production,biological_process,GO
1902532,negative regulation of intracellular signal transduction,biological_process,GO
34136,negative regulation of toll-like receptor 2 signaling pathway,biological_process,GO
70668,positive regulation of mast cell proliferation,biological_process,GO
70304,positive regulation of stress-activated protein kinase signaling cascade,biological_process,GO
2774,Fc receptor mediated inhibitory signaling pathway,biological_process,GO
34144,negative regulation of toll-like receptor 4 signaling pathway,biological_process,GO
6991,response to sterol depletion,biological_process,GO
60369,positive regulation of Fc receptor mediated stimulatory signaling pathway,biological_process,GO
33003,regulation of mast cell activation,biological_process,GO
1904667,negative regulation of ubiquitin protein ligase activity,biological_process,GO
90267,positive regulation of mitotic cell cycle spindle assembly checkpoint,biological_process,GO
1710,mesodermal cell fate commitment,biological_process,GO
48340,paraxial mesoderm morphogenesis,biological_process,GO
1900224,positive regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry,biological_process,GO
1901203,positive regulation of extracellular matrix assembly,biological_process,GO
61767,negative regulation of lung blood pressure,biological_process,GO
51797,regulation of hair follicle development,biological_process,GO
1905305,negative regulation of cardiac myofibril assembly,biological_process,GO
